ObjectID	X	Y	Z	Timepoint	Radius	Precursors	Color
513	81.3984375	166.3945313	94	300	10	"{17, 511}"	"RGBColor[0.8781967587551027, 0.29379109457832786, 0.16059537657902917]"
514	255.3359375	140.8789063	83	197	10	"{17, 510}"	"RGBColor[0.5812873032519696, 0.7398577554202377, 0.3815553081990875]"
514	255.6953125	138.3632813	83	280	10	"{17, 510}"	"RGBColor[0.5812873032519696, 0.7398577554202377, 0.3815553081990875]"
515	253.8984375	143.7539063	91	197	10	"{17, 510}"	"RGBColor[0.2453730858198912, 0.3685998354823698, 0.8152888009124115]"
515	239.5234375	135.1289063	95	300	10	"{17, 510}"	"RGBColor[0.2453730858198912, 0.3685998354823698, 0.8152888009124115]"
516	244.9140625	141.5976563	83	281	10	"{17, 510, 514}"	"RGBColor[0.6164792046223745, 0.7436158366043782, 0.3532014417646492]"
516	225.5078125	143.3945313	82	300	10	"{17, 510, 514}"	"RGBColor[0.6164792046223745, 0.7436158366043782, 0.3532014417646492]"
517	263.6015625	132.6132813	83	281	10	"{17, 510, 514}"	"RGBColor[0.8720468766059652, 0.2458608763051946, 0.15219959077544498]"
517	273.3046875	130.8164063	80	300	10	"{17, 510, 514}"	"RGBColor[0.8720468766059652, 0.2458608763051946, 0.15219959077544498]"
518	313.5546875	189.3945313	72	271	10	"{11, 45, 47, 55}"	"RGBColor[0.2590082099899248, 0.4461855601740472, 0.8069037129836935]"
518	312.8359375	200.5351563	62	300	10	"{11, 45, 47, 55}"	"RGBColor[0.2590082099899248, 0.4461855601740472, 0.8069037129836935]"
519	313.5546875	187.5976563	76	271	10	"{11, 45, 47, 55}"	"RGBColor[0.4248904896170526, 0.6985587962349694, 0.5478430668458457]"
519	311.3984375	193.7070313	69	300	10	"{11, 45, 47, 55}"	"RGBColor[0.4248904896170526, 0.6985587962349694, 0.5478430668458457]"
520	309.2421875	195.1445313	84	256	10	"{11, 45, 47, 56}"	"RGBColor[0.34774188794565253, 0.6393734561789131, 0.6676316884623679]"
520	312.1171875	212.3945313	66	300	10	"{11, 45, 47, 56}"	"RGBColor[0.34774188794565253, 0.6393734561789131, 0.6676316884623679]"
521	311.0390625	203.0507813	79	256	10	"{11, 45, 47, 56}"	"RGBColor[0.5687533683762607, 0.7380225023967533, 0.3924745183534527]"
521	316.0703125	223.8945313	58	300	10	"{11, 45, 47, 56}"	"RGBColor[0.5687533683762607, 0.7380225023967533, 0.3924745183534527]"
