0 0 0          
0 -2 0          
3 2 0          
ObjectID X Y Z Timepoint Radius Precursors Color Lineage TrackID TrackColor TrackGroup Layer DivisionType
1 0 -1.135 0 1 1.17 {} Color 1 TrackId TrackColor 0 0 0
2 0.750003 -1.135 0 2 0.584984 {1} Color 1 TrackId TrackColor 0 0 0
3 -0.749997 -1.135 0 2 0.584989 {1} Color 1 TrackId TrackColor 0 0 0
4 -1.12559 -1.13431 0 3 0.293074 "{1, 3}" Color 1 TrackId TrackColor 0 0 0
5 -0.376779 -1.13277 0 3 0.295375 "{1, 3}" Color 1 TrackId TrackColor 0 0 0
6 1.1244 -1.13424 0 3 0.294111 "{1, 2}" Color 1 TrackId TrackColor 0 0 0
7 0.373218 -1.1327 0 3 0.296412 "{1, 2}" Color 1 TrackId TrackColor 0 0 0
39 -0.929582 -0.846493 0 132 0.102374 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.930043 -0.845077 0 133 0.102675 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.930504 -0.843661 0 134 0.102976 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.930965 -0.842245 0 135 0.103276 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.931426 -0.840829 0 136 0.103577 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.931887 -0.839413 0 137 0.103877 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.932348 -0.837997 0 138 0.104177 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.932809 -0.836581 0 139 0.104477 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.93327 -0.835166 0 140 0.104777 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.933731 -0.83375 0 141 0.105077 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.934192 -0.832334 0 142 0.105376 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.934653 -0.830918 0 143 0.105676 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.935114 -0.829502 0 144 0.105975 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.935575 -0.828086 0 145 0.106274 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.936037 -0.82667 0 146 0.106573 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.936498 -0.825254 0 147 0.106872 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.936959 -0.823838 0 148 0.10717 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.93742 -0.822422 0 149 0.107469 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.937881 -0.821006 0 150 0.107767 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.938342 -0.81959 0 151 0.108065 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.938803 -0.818174 0 152 0.108363 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.935291 -0.776832 0 153 0.112213 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.935911 -0.775221 0 154 0.112516 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.936532 -0.77361 0 155 0.11282 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.937152 -0.772 0 156 0.113122 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.937772 -0.770389 0 157 0.113425 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.938393 -0.768778 0 158 0.113727 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.939013 -0.767168 0 159 0.11403 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.939633 -0.765557 0 160 0.114332 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.940253 -0.763946 0 161 0.114633 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.940874 -0.762336 0 162 0.114935 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.941494 -0.760725 0 163 0.115236 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.942114 -0.759114 0 164 0.115537 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.942735 -0.757504 0 165 0.115838 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.943355 -0.755893 0 166 0.116139 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.943975 -0.754282 0 167 0.116439 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.944596 -0.752672 0 168 0.11674 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.945216 -0.751061 0 169 0.11704 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.945836 -0.74945 0 170 0.117339 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.946456 -0.74784 0 171 0.117639 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.947077 -0.746229 0 172 0.117938 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.947697 -0.744618 0 173 0.118237 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.948317 -0.743008 0 174 0.118536 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.948938 -0.741397 0 175 0.118835 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.949558 -0.739786 0 176 0.119133 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.950178 -0.738176 0 177 0.119432 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.950799 -0.736565 0 178 0.11973 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.951419 -0.734954 0 179 0.120027 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.952039 -0.733344 0 180 0.120325 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.952659 -0.731733 0 181 0.120622 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.95328 -0.730122 0 182 0.12092 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.9539 -0.728512 0 183 0.121216 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.95452 -0.726901 0 184 0.121513 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.955141 -0.72529 0 185 0.12181 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.955761 -0.72368 0 186 0.122106 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.956381 -0.722069 0 187 0.122402 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.957002 -0.720458 0 188 0.122698 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.957622 -0.718848 0 189 0.122993 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.958242 -0.717237 0 190 0.123289 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.958862 -0.715626 0 191 0.123584 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.959483 -0.714016 0 192 0.123879 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 -
39 -0.960103 -0.712405 0 193 0.124174 "{1, 3, 4, 15}" Color 1 TrackId TrackColor 0 1 1
40 -0.614785 -0.893385 0 98 0.0539816 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.615512 -0.891406 0 99 0.0542394 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.616239 -0.889427 0 100 0.0544976 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.616966 -0.887448 0 101 0.0547561 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.617693 -0.885469 0 102 0.055015 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.618419 -0.883489 0 103 0.0552742 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.619146 -0.88151 0 104 0.0555338 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.619873 -0.879531 0 105 0.0557937 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.6206 -0.877552 0 106 0.0560539 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.621327 -0.875573 0 107 0.0563145 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.622054 -0.873594 0 108 0.0565755 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.622781 -0.871614 0 109 0.0568367 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.623508 -0.869635 0 110 0.0570983 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.62561 -0.887623 0 111 0.0604342 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.626264 -0.885749 0 112 0.060715 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.626919 -0.883874 0 113 0.0609961 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.627574 -0.882 0 114 0.0612777 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.628228 -0.880125 0 115 0.0615596 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.628883 -0.878251 0 116 0.0618419 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.629538 -0.876376 0 117 0.0621246 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.630192 -0.874502 0 118 0.0624077 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.630847 -0.872627 0 119 0.0626912 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.631502 -0.870753 0 120 0.062975 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.632156 -0.868879 0 121 0.0632592 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.632811 -0.867004 0 122 0.0635439 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.633466 -0.86513 0 123 0.0638289 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.63412 -0.863255 0 124 0.0641142 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.634775 -0.861381 0 125 0.0644 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.63543 -0.859506 0 126 0.0646861 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.636084 -0.857632 0 127 0.0649727 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.636739 -0.855757 0 128 0.0652596 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.637394 -0.853883 0 129 0.0655469 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.638048 -0.852008 0 130 0.0658346 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.638703 -0.850134 0 131 0.0661226 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.639358 -0.84826 0 132 0.0664111 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.640012 -0.846385 0 133 0.0666999 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.640667 -0.844511 0 134 0.0669891 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.641322 -0.842636 0 135 0.0672787 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.641976 -0.840762 0 136 0.0675687 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.642631 -0.838887 0 137 0.067859 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.643286 -0.837013 0 138 0.0681498 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.64394 -0.835138 0 139 0.0684409 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.644595 -0.833264 0 140 0.0687324 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.64525 -0.83139 0 141 0.0690243 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.645904 -0.829515 0 142 0.0693166 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.646559 -0.827641 0 143 0.0696092 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.647214 -0.825766 0 144 0.0699023 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.647868 -0.823892 0 145 0.0701957 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.648523 -0.822017 0 146 0.0704895 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.649178 -0.820143 0 147 0.0707837 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.649832 -0.818268 0 148 0.0710783 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.650487 -0.816394 0 149 0.0713732 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.651142 -0.814519 0 150 0.0716686 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.651796 -0.812645 0 151 0.0719643 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.652451 -0.810771 0 152 0.0722604 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.653106 -0.808896 0 153 0.0725569 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.65376 -0.807022 0 154 0.0728537 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.654415 -0.805147 0 155 0.073151 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.65507 -0.803273 0 156 0.0734486 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.655724 -0.801398 0 157 0.0737467 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.656379 -0.799524 0 158 0.0740451 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.657034 -0.797649 0 159 0.0743438 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.657688 -0.795775 0 160 0.074643 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.658343 -0.7939 0 161 0.0749426 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.658998 -0.792026 0 162 0.0752425 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.659652 -0.790152 0 163 0.0755428 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.660307 -0.788277 0 164 0.0758435 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.660962 -0.786403 0 165 0.0761446 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.661616 -0.784528 0 166 0.0764461 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.662271 -0.782654 0 167 0.0767479 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.662926 -0.780779 0 168 0.0770502 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.66358 -0.778905 0 169 0.0773528 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.664235 -0.77703 0 170 0.0776558 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.66489 -0.775156 0 171 0.0779591 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 -
40 -0.665544 -0.773281 0 172 0.0782629 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 1 1
41 -0.729218 -0.697289 0 98 0.0703518 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.730984 -0.694253 0 99 0.070775 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.73275 -0.691216 0 100 0.0711991 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.734516 -0.68818 0 101 0.0716239 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.736281 -0.685143 0 102 0.0720496 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.738047 -0.682107 0 103 0.0724761 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.739813 -0.67907 0 104 0.0729033 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.741579 -0.676034 0 105 0.0733314 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.743344 -0.672997 0 106 0.0737603 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.74511 -0.669961 0 107 0.07419 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.746876 -0.666924 0 108 0.0746205 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.748642 -0.663888 0 109 0.0750518 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.750407 -0.660851 0 110 0.0754839 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.752173 -0.657815 0 111 0.0759168 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.753939 -0.654778 0 112 0.0763505 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.755705 -0.651742 0 113 0.076785 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.757471 -0.648705 0 114 0.0772204 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.759236 -0.645668 0 115 0.0776565 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.761002 -0.642632 0 116 0.0780934 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.762768 -0.639595 0 117 0.0785312 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.764534 -0.636559 0 118 0.0789697 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.766299 -0.633522 0 119 0.0794091 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.768065 -0.630486 0 120 0.0798492 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.769831 -0.627449 0 121 0.0802902 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.771597 -0.624413 0 122 0.080732 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.773363 -0.621376 0 123 0.0811746 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.775128 -0.61834 0 124 0.081618 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.776894 -0.615303 0 125 0.0820621 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.77866 -0.612267 0 126 0.0825071 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.753365 -0.592136 0 127 0.0892303 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.755247 -0.588953 0 128 0.0897195 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.757129 -0.58577 0 129 0.0902097 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.759011 -0.582586 0 130 0.0907007 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.760893 -0.579403 0 131 0.0911926 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.762775 -0.576219 0 132 0.0916855 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.764657 -0.573036 0 133 0.0921792 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.766539 -0.569852 0 134 0.0926739 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.768422 -0.566669 0 135 0.0931695 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.770304 -0.563485 0 136 0.093666 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.772186 -0.560302 0 137 0.0941634 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.774068 -0.557118 0 138 0.0946617 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.77595 -0.553935 0 139 0.0951609 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.777832 -0.550751 0 140 0.095661 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.779714 -0.547568 0 141 0.0961621 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.781597 -0.544384 0 142 0.0966641 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.783479 -0.541201 0 143 0.0971669 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.785361 -0.538017 0 144 0.0976707 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.787243 -0.534834 0 145 0.0981754 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.789125 -0.53165 0 146 0.098681 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.791007 -0.528467 0 147 0.0991875 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.792889 -0.525283 0 148 0.0996949 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.794771 -0.5221 0 149 0.100203 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.796654 -0.518916 0 150 0.100712 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.798536 -0.515733 0 151 0.101223 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 -
41 -0.800418 -0.512549 0 152 0.101734 "{1, 3, 5, 13, 22}" Color 1 TrackId TrackColor 0 2 1
42 -0.321639 -0.454474 0 109 0.0514814 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.325357 -0.449443 0 110 0.051772 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.329076 -0.444412 0 111 0.052062 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.332794 -0.439381 0 112 0.0523516 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.336512 -0.43435 0 113 0.0526407 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.340231 -0.42932 0 114 0.0529293 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.343949 -0.424289 0 115 0.0532174 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.347667 -0.419258 0 116 0.0535051 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.351386 -0.414227 0 117 0.0537923 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.355104 -0.409196 0 118 0.0540791 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.358822 -0.404166 0 119 0.0543653 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.362541 -0.399135 0 120 0.0546511 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.366259 -0.394104 0 121 0.0549364 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.369977 -0.389073 0 122 0.0552213 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.373696 -0.384042 0 123 0.0555056 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.377414 -0.379011 0 124 0.0557895 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.381132 -0.373981 0 125 0.056073 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.384851 -0.36895 0 126 0.0563559 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.406971 -0.373403 0 127 0.0630969 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.410614 -0.368427 0 128 0.0634041 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.414257 -0.363451 0 129 0.0637108 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.417901 -0.358475 0 130 0.064017 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.421544 -0.353499 0 131 0.0643226 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.425188 -0.348523 0 132 0.0646276 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.428831 -0.343547 0 133 0.0649321 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.432475 -0.338571 0 134 0.065236 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.436118 -0.333595 0 135 0.0655394 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.439762 -0.328619 0 136 0.0658422 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.443405 -0.323643 0 137 0.0661445 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
42 -0.447049 -0.318667 0 138 0.0664462 "{1, 2, 7, 9, 16, 26}" Color 1 TrackId TrackColor 0 2 -
