ID Time CellCorners
86 214 -0.848543,-0.541157,0,-0.897869,-0.65936,0,-0.992077,-0.896922,0,-1.14279,-0.952818,0,-1.12504,-0.79347,0
85 214 -1.14279,-0.952818,0,-1.5,-1.12,0,-1.5,-0.94,0,-1.12504,-0.79347,0
78 214 -0.780043,-0.778692,0,-0.979086,-0.899557,0,-0.992077,-0.896922,0,-0.897869,-0.65936,0,-0.768198,-0.687297,0
77 214 -0.897869,-0.65936,0,-0.848543,-0.541157,0,-0.682545,-0.322256,0,-0.720482,-0.523308,0,-0.768198,-0.687297,0
62 214 0.887599,-0.589241,0,0.973021,-1.11189,0,0.75002,-1.02737,0,0.704085,-0.973972,0,0.635656,-0.838234,0,0.673139,-0.430572,0,0.688075,-0.333733,0
60 214 0.973021,-1.11189,0,0.999999,-1.13684,0,0.999999,-1.33,0,0.723349,-1.33,0,0.75002,-1.02737,0
13 214 -0.966205,-1.01023,0,-1.00913,-1.33,0,-1.5,-1.33,0,-1.5,-1.12,0,-1.14279,-0.952818,0,-0.992077,-0.896922,0,-0.979086,-0.899557,0
10 214 1.15988,-1.09337,0,1.5,-1.12,0,1.5,-1.33,0,0.999999,-1.33,0,0.999999,-1.13684,0
220 215 0.455738,-0.294769,0,0.333378,-0.261797,0,0.330702,-0.225419,0,0.33391,-0.179516,0,0.435221,-0.1742,0
219 215 0.33391,-0.179516,0,0.329841,-0.0988801,0,0.330563,-0.087852,0,0.43235,-0.0972991,0,0.435221,-0.1742,0
218 215 0.471369,-0.380684,0,0.462632,-0.473606,0,0.339388,-0.471781,0,0.33438,-0.435987,0,0.332572,-0.375778,0,0.466046,-0.36193,0
217 215 0.332572,-0.375778,0,0.330655,-0.362977,0,0.3314,-0.282942,0,0.333378,-0.261797,0,0.455738,-0.294769,0,0.466046,-0.36193,0
216 215 -0.434191,-0.117499,0,-0.3477,-0.108462,0,-0.346395,-0.192438,0,-0.345689,-0.237852,0,-0.349097,-0.257117,0,-0.442799,-0.248181,0
215 215 -0.349097,-0.257117,0,-0.354878,-0.323371,0,-0.356697,-0.338134,0,-0.46053,-0.366818,0,-0.460747,-0.341939,0,-0.442799,-0.248181,0
214 215 -0.46053,-0.366818,0,-0.356697,-0.338134,0,-0.350189,-0.422164,0,-0.355709,-0.458197,0,-0.471161,-0.440992,0
213 215 -0.355709,-0.458197,0,-0.357147,-0.527372,0,-0.487928,-0.542891,0,-0.488351,-0.49686,0,-0.471161,-0.440992,0
212 215 0.330655,-0.362977,0,0.245007,-0.352833,0,0.237979,-0.285299,0,0.238553,-0.27747,0,0.3314,-0.282942,0
211 215 0.238553,-0.27747,0,0.238599,-0.193119,0,0.330702,-0.225419,0,0.333378,-0.261797,0,0.3314,-0.282942,0
210 215 -0.356697,-0.338134,0,-0.354878,-0.323371,0,-0.237146,-0.321255,0,-0.236143,-0.339851,0,-0.237898,-0.402693,0,-0.244406,-0.432121,0,-0.350189,-0.422164,0
209 215 -0.244406,-0.432121,0,-0.249832,-0.486577,0,-0.335994,-0.544947,0,-0.354761,-0.555029,0,-0.357147,-0.527372,0,-0.355709,-0.458197,0,-0.350189,-0.422164,0
208 215 -0.148953,-0.429654,0,-0.240093,-0.491869,0,-0.249832,-0.486577,0,-0.244406,-0.432121,0,-0.237898,-0.402693,0,-0.149629,-0.411405,0
207 215 -0.237898,-0.402693,0,-0.236143,-0.339851,0,-0.149389,-0.334932,0,-0.146903,-0.358317,0,-0.149629,-0.411405,0
206 215 0.323215,-0.00500843,0,0.227794,0.0136673,0,0.221198,0.0828236,0,0.223324,0.129479,0,0.323241,0.124619,0
205 215 0.223324,0.129479,0,0.217987,0.20032,0,0.226223,0.291813,0,0.329496,0.183516,0,0.323241,0.124619,0
204 215 -0.346395,-0.192438,0,-0.235928,-0.151036,0,-0.235013,-0.18049,0,-0.235714,-0.24015,0,-0.345689,-0.237852,0
203 215 -0.235714,-0.24015,0,-0.232911,-0.267348,0,-0.237146,-0.321255,0,-0.354878,-0.323371,0,-0.349097,-0.257117,0,-0.345689,-0.237852,0
202 215 -0.235714,-0.24015,0,-0.235013,-0.18049,0,-0.154975,-0.162444,0,-0.144599,-0.26652,0,-0.144789,-0.267959,0,-0.232911,-0.267348,0
201 215 -0.144789,-0.267959,0,-0.149389,-0.334932,0,-0.236143,-0.339851,0,-0.237146,-0.321255,0,-0.232911,-0.267348,0
200 215 -0.22339,0.12666,0,-0.229419,0.0326377,0,-0.339986,0.00707843,0,-0.340853,0.1191,0,-0.223606,0.128761,0
199 215 -0.340853,0.1191,0,-0.346439,0.164956,0,-0.226237,0.292341,0,-0.223606,0.128761,0
198 215 0,-0.46088,0,-0.0866624,-0.458304,0,-0.148953,-0.429654,0,-0.149629,-0.411405,0,-0.146903,-0.358317,0,-0.00193197,-0.358483,0
197 215 -0.146903,-0.358317,0,-0.149389,-0.334932,0,-0.144789,-0.267959,0,-0.144599,-0.26652,0,0.00672581,-0.264919,0,0.008196,-0.293624,0,-0.00193197,-0.358483,0
196 215 0.244639,-0.362615,0,0.245007,-0.352833,0,0.330655,-0.362977,0,0.332572,-0.375778,0,0.33438,-0.435987,0,0.250495,-0.442341,0
195 215 0.33438,-0.435987,0,0.339388,-0.471781,0,0.336642,-0.546737,0,0.259659,-0.499277,0,0.249846,-0.480556,0,0.250495,-0.442341,0
194 215 -0.979057,-0.898813,0,-0.780018,-0.777377,0,-0.746582,-0.790423,0,-0.713766,-1.01163,0,-0.722294,-1.03653,0,-0.966205,-1.00968,0
193 215 -0.722294,-1.03653,0,-0.765,-1.33,0,-1.00913,-1.33,0,-0.966205,-1.00968,0
192 215 -0.257586,-1.33,0,-0.5,-1.33,0,-0.467574,-1.09701,0,-0.261498,-1.11691,0
191 215 -0.467574,-1.09701,0,-0.4702,-1.04021,0,-0.281418,-0.937872,0,-0.24705,-0.986635,0,-0.243811,-1.03103,0,-0.261498,-1.11691,0
190 215 0.33391,-0.179516,0,0.330702,-0.225419,0,0.238599,-0.193119,0,0.237098,-0.183442,0,0.23064,-0.0954232,0,0.329841,-0.0988801,0
189 215 0.23064,-0.0954232,0,0.229649,-0.0886595,0,0.227093,-0.00342282,0,0.227794,0.0136673,0,0.323215,-0.00500843,0,0.330563,-0.087852,0,0.329841,-0.0988801,0
188 215 0.0151491,-0.0732033,0,0.018584,-0.0388266,0,0.135512,-0.0557149,0,0.136244,-0.063991,0,0.131257,-0.121649,0,0.0163968,-0.117725,0
187 215 0.131257,-0.121649,0,0.135575,-0.184532,0,0.134029,-0.20261,0,0.0176166,-0.188192,0,0.0125181,-0.150771,0,0.0163968,-0.117725,0
186 215 0.132898,-0.302839,0,0.138478,-0.269861,0,0.237979,-0.285299,0,0.245007,-0.352833,0,0.244639,-0.362615,0,0.133547,-0.358447,0
185 215 0.244639,-0.362615,0,0.250495,-0.442341,0,0.249846,-0.480556,0,0.156723,-0.428067,0,0.127841,-0.40246,0,0.133547,-0.358447,0
184 215 0.00241707,0.0972979,0,0.00444588,0.136973,0,0.127921,0.134638,0,0.134368,0.0863315,0,0.133179,0.0558514,0,0.0133547,0.044438,0
183 215 0.133179,0.0558514,0,0.138265,-0.00511281,0,0.135512,-0.0557149,0,0.018584,-0.0388266,0,0.0133547,0.044438,0
182 215 0.0176166,-0.188192,0,0.00672581,-0.264919,0,-0.144599,-0.26652,0,-0.154975,-0.162444,0,-0.152574,-0.149368,0,0.0125181,-0.150771,0
181 215 -0.152574,-0.149368,0,-0.150325,-0.0972905,0,-0.147923,-0.0803712,0,-0.0651302,-0.0664209,0,0.0151491,-0.0732033,0,0.0163968,-0.117725,0,0.0125181,-0.150771,0
180 215 -0.339986,0.00707843,0,-0.229419,0.0326377,0,-0.227817,0.00237776,0,-0.230346,-0.0730299,0,-0.342088,-0.069345,0
179 215 -0.230346,-0.0730299,0,-0.229349,-0.089678,0,-0.235928,-0.151036,0,-0.346395,-0.192438,0,-0.3477,-0.108462,0,-0.342088,-0.069345,0
178 215 -0.147923,-0.0803712,0,-0.149418,0.0125283,0,-0.142346,0.0816777,0,-0.0701271,0.0810348,0,-0.0651302,-0.0664209,0
177 215 -0.0701271,0.0810348,0,0.00241707,0.0972979,0,0.0133547,0.044438,0,0.018584,-0.0388266,0,0.0151491,-0.0732033,0,-0.0651302,-0.0664209,0
176 215 0.112617,0.240874,0,0.114648,0.34817,0,0.226223,0.291813,0,0.217987,0.20032,0,0.122361,0.195804,0
175 215 0.217987,0.20032,0,0.223324,0.129479,0,0.221198,0.0828236,0,0.134368,0.0863315,0,0.127921,0.134638,0,0.122361,0.195804,0
174 215 0.238599,-0.193119,0,0.238553,-0.27747,0,0.237979,-0.285299,0,0.138478,-0.269861,0,0.134029,-0.20261,0,0.135575,-0.184532,0,0.237098,-0.183442,0
173 215 0.135575,-0.184532,0,0.131257,-0.121649,0,0.136244,-0.063991,0,0.229649,-0.0886595,0,0.23064,-0.0954232,0,0.237098,-0.183442,0
172 215 0.133547,-0.358447,0,0.127841,-0.40246,0,0,-0.46088,0,-0.00193197,-0.358483,0,0.008196,-0.293624,0,0.132898,-0.302839,0
171 215 0.008196,-0.293624,0,0.00672581,-0.264919,0,0.0176166,-0.188192,0,0.134029,-0.20261,0,0.138478,-0.269861,0,0.132898,-0.302839,0
170 215 0.133179,0.0558514,0,0.134368,0.0863315,0,0.221198,0.0828236,0,0.227794,0.0136673,0,0.227093,-0.00342282,0,0.138265,-0.00511281,0
169 215 0.227093,-0.00342282,0,0.229649,-0.0886595,0,0.136244,-0.063991,0,0.135512,-0.0557149,0,0.138265,-0.00511281,0
168 215 0.122361,0.195804,0,0.127921,0.134638,0,0.00444588,0.136973,0,-0.00199679,0.192776,0,0.00178469,0.236173,0,0.112617,0.240874,0
167 215 0.00178469,0.236173,0,0,0.37824,0,0.114648,0.34817,0,0.112617,0.240874,0
166 215 0.00444588,0.136973,0,0.00241707,0.0972979,0,-0.0701271,0.0810348,0,-0.142346,0.0816777,0,-0.143984,0.126494,0,-0.135665,0.193852,0,-0.00199679,0.192776,0
165 215 -0.135665,0.193852,0,-0.137273,0.338934,0,0,0.37824,0,0.00178469,0.236173,0,-0.00199679,0.192776,0
164 215 -0.152574,-0.149368,0,-0.154975,-0.162444,0,-0.235013,-0.18049,0,-0.235928,-0.151036,0,-0.229349,-0.089678,0,-0.150325,-0.0972905,0
163 215 -0.229349,-0.089678,0,-0.230346,-0.0730299,0,-0.227817,0.00237776,0,-0.149418,0.0125283,0,-0.147923,-0.0803712,0,-0.150325,-0.0972905,0
162 215 0.5,-1.33,0,0.242424,-1.33,0,0.243773,-1.14946,0,0.478702,-1.137,0
161 215 0.243773,-1.14946,0,0.234184,-1.10106,0,0.23993,-1.05402,0,0.324354,-1.04167,0,0.47344,-1.05199,0,0.483048,-1.09187,0,0.478702,-1.137,0
160 215 0.23993,-1.05402,0,0.230049,-0.984594,0,0.241248,-0.863328,0,0.315942,-0.863,0,0.337289,-0.872638,0,0.324354,-1.04167,0
159 215 0.337289,-0.872638,0,0.485125,-0.916168,0,0.47344,-1.05199,0,0.324354,-1.04167,0
158 215 -0.142346,0.0816777,0,-0.149418,0.0125283,0,-0.227817,0.00237776,0,-0.229419,0.0326377,0,-0.22339,0.12666,0,-0.143984,0.126494,0
157 215 -0.22339,0.12666,0,-0.223606,0.128761,0,-0.226237,0.292341,0,-0.137273,0.338934,0,-0.135665,0.193852,0,-0.143984,0.126494,0
156 215 -0.320381,-0.839658,0,-0.281418,-0.937872,0,-0.4702,-1.04021,0,-0.483075,-0.990464,0,-0.479838,-0.887829,0,-0.330654,-0.825773,0
155 215 -0.479838,-0.887829,0,-0.5,-0.75731,0,-0.4252,-0.686056,0,-0.369758,-0.753978,0,-0.330654,-0.825773,0
154 215 0.485125,-0.916168,0,0.337289,-0.872638,0,0.315942,-0.863,0,0.340056,-0.752925,0,0.494324,-0.781296,0
153 215 0.340056,-0.752925,0,0.34328,-0.690911,0,0.368367,-0.598491,0,0.5,-0.753505,0,0.494324,-0.781296,0
152 215 -0.249832,-0.486577,0,-0.240093,-0.491869,0,-0.239345,-0.591685,0,-0.241132,-0.611131,0,-0.273842,-0.642174,0,-0.335994,-0.544947,0
151 215 -0.273842,-0.642174,0,-0.369758,-0.753978,0,-0.4252,-0.686056,0,-0.354761,-0.555029,0,-0.335994,-0.544947,0
150 215 0.466046,-0.36193,0,0.455738,-0.294769,0,0.435221,-0.1742,0,0.43235,-0.0972991,0,0.423911,0.0669096,0,0.68742,-0.330887,0,0.672845,-0.428006,0,0.471369,-0.380684,0
149 215 0.672845,-0.428006,0,0.635656,-0.8369,0,0.5,-0.753505,0,0.462632,-0.473606,0,0.471369,-0.380684,0
148 215 0.24459,-0.594522,0,0.259659,-0.499277,0,0.336642,-0.546737,0,0.368367,-0.598491,0,0.34328,-0.690911,0,0.245537,-0.668368,0
147 215 0.34328,-0.690911,0,0.340056,-0.752925,0,0.315942,-0.863,0,0.241248,-0.863328,0,0.234203,-0.78041,0,0.245537,-0.668368,0
146 215 -0.746582,-0.790423,0,-0.641916,-0.756649,0,-0.5,-0.75731,0,-0.479838,-0.887829,0,-0.483075,-0.990464,0,-0.713766,-1.01163,0
145 215 -0.483075,-0.990464,0,-0.4702,-1.04021,0,-0.467574,-1.09701,0,-0.5,-1.33,0,-0.765,-1.33,0,-0.722294,-1.03653,0,-0.713766,-1.01163,0
144 215 -0.488351,-0.49686,0,-0.487928,-0.542891,0,-0.5,-0.75731,0,-0.641916,-0.756649,0,-0.641939,-0.529244,0
143 215 -0.641916,-0.756649,0,-0.746582,-0.790423,0,-0.780018,-0.777377,0,-0.768112,-0.685701,0,-0.720238,-0.521126,0,-0.641939,-0.529244,0
142 215 -0.423911,0.0688119,0,-0.434191,-0.117499,0,-0.442799,-0.248181,0,-0.460747,-0.341939,0,-0.622695,-0.231533,0
141 215 -0.460747,-0.341939,0,-0.46053,-0.366818,0,-0.471161,-0.440992,0,-0.488351,-0.49686,0,-0.641939,-0.529244,0,-0.720238,-0.521126,0,-0.681894,-0.319355,0,-0.622695,-0.231533,0
140 215 -0.330654,-0.825773,0,-0.369758,-0.753978,0,-0.273842,-0.642174,0,-0.241132,-0.611131,0,-0.224445,-0.796546,0,-0.320381,-0.839658,0
139 215 -0.224445,-0.796546,0,-0.223483,-0.803177,0,-0.24705,-0.986635,0,-0.281418,-0.937872,0,-0.320381,-0.839658,0
138 215 1.5,-0.94,0,1.5,-1.12,0,1.15988,-1.09314,0,1.17112,-0.824865,0
137 215 1.15988,-1.09314,0,0.999999,-1.13655,0,0.973021,-1.11153,0,0.886891,-0.587594,0,1.17112,-0.824865,0
136 215 0.156723,-0.428067,0,0.249846,-0.480556,0,0.259659,-0.499277,0,0.24459,-0.594522,0,0.138663,-0.571162,0
135 215 0.24459,-0.594522,0,0.245537,-0.668368,0,0.234203,-0.78041,0,0.136321,-0.724029,0,0.13479,-0.590011,0,0.138663,-0.571162,0
134 215 0.136321,-0.724029,0,0.127699,-0.724677,0,0.016277,-0.712695,0,0.00883722,-0.655358,0,0.010879,-0.581714,0,0.13479,-0.590011,0
133 215 0.010879,-0.581714,0,0,-0.46088,0,0.127841,-0.40246,0,0.156723,-0.428067,0,0.138663,-0.571162,0,0.13479,-0.590011,0
132 215 -0.108028,-0.59579,0,-0.0866624,-0.458304,0,0,-0.46088,0,0.010879,-0.581714,0,0.00883722,-0.655358,0,-0.103641,-0.667987,0
131 215 0.00883722,-0.655358,0,0.016277,-0.712695,0,0.00821838,-0.797799,0,-0.0998624,-0.772746,0,-0.109472,-0.768397,0,-0.103641,-0.667987,0
130 215 -0.240093,-0.491869,0,-0.148953,-0.429654,0,-0.0866624,-0.458304,0,-0.108028,-0.59579,0,-0.239345,-0.591685,0
129 215 -0.108028,-0.59579,0,-0.103641,-0.667987,0,-0.109472,-0.768397,0,-0.223483,-0.803177,0,-0.224445,-0.796546,0,-0.241132,-0.611131,0,-0.239345,-0.591685,0
128 215 0.00635374,-1.04948,0,0.0106671,-1.09195,0,0,-1.33,0,-0.11443,-1.33,0,-0.0932467,-1.0301,0
127 215 -0.11443,-1.33,0,-0.257586,-1.33,0,-0.261498,-1.11691,0,-0.243811,-1.03103,0,-0.122094,-1.01549,0,-0.0932467,-1.0301,0
126 215 0.75002,-1.02665,0,0.723349,-1.33,0,0.5,-1.33,0,0.478702,-1.137,0,0.483048,-1.09187,0,0.704085,-0.973078,0
125 215 0.483048,-1.09187,0,0.47344,-1.05199,0,0.485125,-0.916168,0,0.494324,-0.781296,0,0.5,-0.753505,0,0.635656,-0.8369,0,0.704085,-0.973078,0
124 215 0.243773,-1.14946,0,0.242424,-1.33,0,0,-1.33,0,0.0106671,-1.09195,0,0.234184,-1.10106,0
123 215 0.0106671,-1.09195,0,0.00635374,-1.04948,0,0.0198354,-0.964829,0,0.125337,-0.9548,0,0.230049,-0.984594,0,0.23993,-1.05402,0,0.234184,-1.10106,0
122 215 0.00821838,-0.797799,0,0.0198354,-0.964829,0,0.00635374,-1.04948,0,-0.0932467,-1.0301,0,-0.122094,-1.01549,0,-0.0998624,-0.772746,0
121 215 -0.122094,-1.01549,0,-0.243811,-1.03103,0,-0.24705,-0.986635,0,-0.223483,-0.803177,0,-0.109472,-0.768397,0,-0.0998624,-0.772746,0
120 215 0.0198354,-0.964829,0,0.00821838,-0.797799,0,0.016277,-0.712695,0,0.127699,-0.724677,0,0.125337,-0.9548,0
119 215 0.127699,-0.724677,0,0.136321,-0.724029,0,0.234203,-0.78041,0,0.241248,-0.863328,0,0.230049,-0.984594,0,0.125337,-0.9548,0
118 215 0.5,-0.753505,0,0.368367,-0.598491,0,0.336642,-0.546737,0,0.339388,-0.471781,0,0.462632,-0.473606,0
116 215 -0.354761,-0.555029,0,-0.4252,-0.686056,0,-0.5,-0.75731,0,-0.487928,-0.542891,0,-0.357147,-0.527372,0
108 215 -0.423911,0.0688119,0,-0.346439,0.164956,0,-0.340853,0.1191,0,-0.339986,0.00707843,0,-0.342088,-0.069345,0,-0.3477,-0.108462,0,-0.434191,-0.117499,0
103 215 0.330563,-0.087852,0,0.323215,-0.00500843,0,0.323241,0.124619,0,0.329496,0.183516,0,0.423911,0.0669096,0,0.43235,-0.0972991,0
86 215 -0.847832,-0.539284,0,-0.897478,-0.65789,0,-0.992039,-0.896192,0,-1.14273,-0.952408,0,-1.12447,-0.792782,0
85 215 -1.14273,-0.952408,0,-1.5,-1.12,0,-1.5,-0.94,0,-1.12447,-0.792782,0
78 215 -0.780018,-0.777377,0,-0.979057,-0.898813,0,-0.992039,-0.896192,0,-0.897478,-0.65789,0,-0.768112,-0.685701,0
77 215 -0.897478,-0.65789,0,-0.847832,-0.539284,0,-0.681894,-0.319355,0,-0.720238,-0.521126,0,-0.768112,-0.685701,0
62 215 0.886891,-0.587594,0,0.973021,-1.11153,0,0.75002,-1.02665,0,0.704085,-0.973078,0,0.635656,-0.8369,0,0.672845,-0.428006,0,0.68742,-0.330887,0
60 215 0.973021,-1.11153,0,0.999999,-1.13655,0,0.999999,-1.33,0,0.723349,-1.33,0,0.75002,-1.02665,0
13 215 -0.966205,-1.00968,0,-1.00913,-1.33,0,-1.5,-1.33,0,-1.5,-1.12,0,-1.14273,-0.952408,0,-0.992039,-0.896192,0,-0.979057,-0.898813,0
10 215 1.15988,-1.09314,0,1.5,-1.12,0,1.5,-1.33,0,0.999999,-1.33,0,0.999999,-1.13655,0
222 216 0.672552,-0.425439,0,0.686765,-0.32804,0,0.886183,-0.585947,0,0.881951,-0.748917,0,0.657684,-0.759919,0
221 216 0.881951,-0.748917,0,0.973021,-1.11118,0,0.75002,-1.02594,0,0.704085,-0.972184,0,0.635656,-0.835567,0,0.657684,-0.759919,0
220 216 0.455644,-0.291465,0,0.333344,-0.258257,0,0.330662,-0.221742,0,0.333855,-0.175672,0,0.435075,-0.170428,0
219 216 0.333855,-0.175672,0,0.329763,-0.0947266,0,0.33048,-0.0836571,0,0.432149,-0.0932334,0,0.435075,-0.170428,0
218 216 0.471307,-0.377707,0,0.462607,-0.470946,0,0.339384,-0.468998,0,0.334372,-0.433074,0,0.332559,-0.372651,0,0.465979,-0.35888,0
217 216 0.332559,-0.372651,0,0.330641,-0.359803,0,0.331371,-0.279478,0,0.333344,-0.258257,0,0.455644,-0.291465,0,0.465979,-0.35888,0
216 216 -0.434,-0.113517,0,-0.347608,-0.104367,0,-0.346334,-0.18866,0,-0.345642,-0.234244,0,-0.349053,-0.253583,0,-0.442686,-0.244701,0
215 216 -0.349053,-0.253583,0,-0.354848,-0.320085,0,-0.35667,-0.334904,0,-0.460464,-0.363791,0,-0.460669,-0.338822,0,-0.442686,-0.244701,0
214 216 -0.460464,-0.363791,0,-0.35667,-0.334904,0,-0.350178,-0.419228,0,-0.355701,-0.455392,0,-0.47112,-0.43824,0
213 216 -0.355701,-0.455392,0,-0.357145,-0.524805,0,-0.48791,-0.540506,0,-0.488321,-0.494319,0,-0.47112,-0.43824,0
212 216 0.330641,-0.359803,0,0.245002,-0.349549,0,0.237971,-0.281765,0,0.238544,-0.273908,0,0.331371,-0.279478,0
211 216 0.238544,-0.273908,0,0.238582,-0.189246,0,0.330662,-0.221742,0,0.333344,-0.258257,0,0.331371,-0.279478,0
210 216 -0.35667,-0.334904,0,-0.354848,-0.320085,0,-0.237139,-0.317859,0,-0.236137,-0.336521,0,-0.237896,-0.399588,0,-0.244405,-0.429125,0,-0.350178,-0.419228,0
209 216 -0.244405,-0.429125,0,-0.249831,-0.483774,0,-0.335993,-0.542419,0,-0.35476,-0.552552,0,-0.357145,-0.524805,0,-0.355701,-0.455392,0,-0.350178,-0.419228,0
208 216 -0.148952,-0.426571,0,-0.240092,-0.489077,0,-0.249831,-0.483774,0,-0.244405,-0.429125,0,-0.237896,-0.399588,0,-0.149628,-0.408259,0
207 216 -0.237896,-0.399588,0,-0.236137,-0.336521,0,-0.149388,-0.331513,0,-0.146902,-0.35498,0,-0.149628,-0.408259,0
206 216 0.323106,-0.000488727,0,0.227751,0.0183308,0,0.221146,0.0877591,0,0.22326,0.134595,0,0.323067,0.129646,0
205 216 0.22326,0.134595,0,0.217911,0.205718,0,0.226112,0.297569,0,0.329272,0.18877,0,0.323067,0.129646,0
204 216 -0.346334,-0.18866,0,-0.235905,-0.147011,0,-0.234995,-0.176575,0,-0.235701,-0.236457,0,-0.345642,-0.234244,0
203 216 -0.235701,-0.236457,0,-0.232901,-0.263752,0,-0.237139,-0.317859,0,-0.354848,-0.320085,0,-0.349053,-0.253583,0,-0.345642,-0.234244,0
202 216 -0.235701,-0.236457,0,-0.234995,-0.176575,0,-0.154969,-0.158399,0,-0.144597,-0.26285,0,-0.144787,-0.264294,0,-0.232901,-0.263752,0
201 216 -0.144787,-0.264294,0,-0.149388,-0.331513,0,-0.236137,-0.336521,0,-0.237139,-0.317859,0,-0.232901,-0.263752,0
200 216 -0.223325,0.131762,0,-0.22937,0.0373688,0,-0.33985,0.0116277,0,-0.340651,0.124089,0,-0.223542,0.133871,0
199 216 -0.340651,0.124089,0,-0.346193,0.170123,0,-0.226126,0.2981,0,-0.223542,0.133871,0
198 216 0,-0.4578,0,-0.0866624,-0.455275,0,-0.148952,-0.426571,0,-0.149628,-0.408259,0,-0.146902,-0.35498,0,-0.00193197,-0.355041,0
197 216 -0.146902,-0.35498,0,-0.149388,-0.331513,0,-0.144787,-0.264294,0,-0.144597,-0.26285,0,0.00672581,-0.261142,0,0.008196,-0.289952,0,-0.00193197,-0.355041,0
196 216 0.244634,-0.359366,0,0.245002,-0.349549,0,0.330641,-0.359803,0,0.332559,-0.372651,0,0.334372,-0.433074,0,0.250493,-0.439378,0
195 216 0.334372,-0.433074,0,0.339384,-0.468998,0,0.336641,-0.544207,0,0.259658,-0.496519,0,0.249845,-0.477726,0,0.250493,-0.439378,0
194 216 -0.979028,-0.898069,0,-0.779994,-0.776061,0,-0.746572,-0.7891,0,-0.713766,-1.01084,0,-0.722294,-1.03582,0,-0.966205,-1.00913,0
193 216 -0.722294,-1.03582,0,-0.765,-1.33,0,-1.00913,-1.33,0,-0.966205,-1.00913,0
192 216 -0.257586,-1.33,0,-0.5,-1.33,0,-0.467574,-1.09634,0,-0.261498,-1.11624,0
191 216 -0.467574,-1.09634,0,-0.4702,-1.03936,0,-0.281418,-0.936609,0,-0.24705,-0.985524,0,-0.243811,-1.03007,0,-0.261498,-1.11624,0
190 216 0.333855,-0.175672,0,0.330662,-0.221742,0,0.238582,-0.189246,0,0.23708,-0.179532,0,0.230613,-0.0911781,0,0.329763,-0.0947266,0
189 216 0.230613,-0.0911781,0,0.229621,-0.0843881,0,0.227054,0.00117544,0,0.227751,0.0183308,0,0.323106,-0.000488727,0,0.33048,-0.0836571,0,0.329763,-0.0947266,0
188 216 0.0151491,-0.0687264,0,0.0185839,-0.0342244,0,0.135504,-0.0512519,0,0.136236,-0.0595597,0,0.131252,-0.11743,0,0.0163967,-0.113413,0
187 216 0.131252,-0.11743,0,0.135571,-0.180549,0,0.134026,-0.198693,0,0.0176166,-0.184141,0,0.0125181,-0.14658,0,0.0163967,-0.113413,0
186 216 0.132897,-0.299287,0,0.138476,-0.266193,0,0.237971,-0.281765,0,0.245002,-0.349549,0,0.244634,-0.359366,0,0.133546,-0.355095,0
185 216 0.244634,-0.359366,0,0.250493,-0.439378,0,0.249845,-0.477726,0,0.156723,-0.42498,0,0.12784,-0.399261,0,0.133546,-0.355095,0
184 216 0.00241707,0.102416,0,0.00444586,0.142238,0,0.127904,0.13983,0,0.134352,0.0913346,0,0.133166,0.0607387,0,0.0133546,0.049353,0
183 216 0.133166,0.0607387,0,0.138254,-0.000460555,0,0.135504,-0.0512519,0,0.0185839,-0.0342244,0,0.0133546,0.049353,0
182 216 0.0176166,-0.184141,0,0.00672581,-0.261142,0,-0.144597,-0.26285,0,-0.154969,-0.158399,0,-0.152567,-0.145273,0,0.0125181,-0.14658,0
181 216 -0.152567,-0.145273,0,-0.150316,-0.0929991,0,-0.147914,-0.0760145,0,-0.0651288,-0.0619536,0,0.0151491,-0.0687264,0,0.0163967,-0.113413,0,0.0125181,-0.14658,0
180 216 -0.33985,0.0116277,0,-0.22937,0.0373688,0,-0.227774,0.00699289,0,-0.230314,-0.0687058,0,-0.341985,-0.0650942,0
179 216 -0.230314,-0.0687058,0,-0.229321,-0.0854165,0,-0.235905,-0.147011,0,-0.346334,-0.18866,0,-0.347608,-0.104367,0,-0.341985,-0.0650942,0
178 216 -0.147914,-0.0760145,0,-0.149403,0.017236,0,-0.142328,0.0866547,0,-0.0701235,0.0860526,0,-0.0651288,-0.0619536,0
177 216 -0.0701235,0.0860526,0,0.00241707,0.102416,0,0.0133546,0.049353,0,0.0185839,-0.0342244,0,0.0151491,-0.0687264,0,-0.0651288,-0.0619536,0
176 216 0.112598,0.246484,0,0.11462,0.354197,0,0.226112,0.297569,0,0.217911,0.205718,0,0.122341,0.201235,0
175 216 0.217911,0.205718,0,0.22326,0.134595,0,0.221146,0.0877591,0,0.134352,0.0913346,0,0.127904,0.13983,0,0.122341,0.201235,0
174 216 0.238582,-0.189246,0,0.238544,-0.273908,0,0.237971,-0.281765,0,0.138476,-0.266193,0,0.134026,-0.198693,0,0.135571,-0.180549,0,0.23708,-0.179532,0
173 216 0.135571,-0.180549,0,0.131252,-0.11743,0,0.136236,-0.0595597,0,0.229621,-0.0843881,0,0.230613,-0.0911781,0,0.23708,-0.179532,0
172 216 0.133546,-0.355095,0,0.12784,-0.399261,0,0,-0.4578,0,-0.00193197,-0.355041,0,0.008196,-0.289952,0,0.132897,-0.299287,0
171 216 0.008196,-0.289952,0,0.00672581,-0.261142,0,0.0176166,-0.184141,0,0.134026,-0.198693,0,0.138476,-0.266193,0,0.132897,-0.299287,0
