0 0 0          
0 -2 0          
3 2 0          
ObjectID X Y Z Timepoint Radius Precursors Color Lineage TrackID TrackColor TrackGroup Layer DivisionType
1 0 -1.135 0 1 1.17 {} Color 1 TrackId TrackColor 0 0 0
2 -0.750003 -1.135 0 2 0.584984 {1} Color 1 TrackId TrackColor 0 0 0
3 0.749997 -1.135 0 2 0.584989 {1} Color 1 TrackId TrackColor 0 0 0
4 1.125 -1.13423 0 3 0.29365 "{1, 3}" Color 1 TrackId TrackColor 0 0 0
5 0.374998 -1.1327 0 3 0.295957 "{1, 3}" Color 1 TrackId TrackColor 0 0 0
6 -1.125 -1.13424 0 3 0.293631 "{1, 2}" Color 1 TrackId TrackColor 0 0 0
7 -0.375007 -1.13271 0 3 0.295939 "{1, 2}" Color 1 TrackId TrackColor 0 0 0
44 -0.127069 -0.285267 0 141 0.0926209 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.127012 -0.280262 0 142 0.0930692 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.126955 -0.275257 0 143 0.0935169 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.126897 -0.270251 0 144 0.0939641 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.12684 -0.265246 0 145 0.0944108 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.126783 -0.260241 0 146 0.094857 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.126726 -0.255235 0 147 0.0953027 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.126669 -0.25023 0 148 0.0957479 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.126612 -0.245225 0 149 0.0961926 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.126554 -0.240219 0 150 0.0966368 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.126497 -0.235214 0 151 0.0970805 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.12644 -0.230208 0 152 0.0975237 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.126383 -0.225203 0 153 0.0979663 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.126326 -0.220198 0 154 0.0984085 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.126269 -0.215192 0 155 0.0988502 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.126212 -0.210187 0 156 0.0992914 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.126154 -0.205182 0 157 0.0997321 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.126097 -0.200176 0 158 0.100172 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.12604 -0.195171 0 159 0.100612 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.125983 -0.190166 0 160 0.101051 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.125926 -0.18516 0 161 0.10149 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.125869 -0.180155 0 162 0.101928 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.125811 -0.17515 0 163 0.102366 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.125754 -0.170144 0 164 0.102803 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.125697 -0.165139 0 165 0.103239 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.12564 -0.160134 0 166 0.103676 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.125583 -0.155128 0 167 0.104111 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.125526 -0.150123 0 168 0.104546 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.125468 -0.145118 0 169 0.104981 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.125411 -0.140112 0 170 0.105415 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.125354 -0.135107 0 171 0.105849 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.125297 -0.130102 0 172 0.106282 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.12524 -0.125096 0 173 0.106715 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.125183 -0.120091 0 174 0.107147 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.125125 -0.115086 0 175 0.107578 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.125068 -0.11008 0 176 0.10801 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.125011 -0.105075 0 177 0.10844 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.124954 -0.10007 0 178 0.10887 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.124897 -0.0950645 0 179 0.1093 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.12484 -0.0900591 0 180 0.109729 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.124783 -0.0850538 0 181 0.110158 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.124725 -0.0800485 0 182 0.110586 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.124668 -0.0750431 0 183 0.111013 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.124611 -0.0700378 0 184 0.111441 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.124554 -0.0650324 0 185 0.111867 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.124497 -0.0600271 0 186 0.112293 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.12444 -0.0550218 0 187 0.112719 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.124382 -0.0500164 0 188 0.113144 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.124325 -0.0450111 0 189 0.113569 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 -
44 -0.129899 -0.0730141 0 190 0.120498 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 3 0
45 -0.147146 -0.561969 0 124 0.0603778 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.147126 -0.558086 0 125 0.0607071 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.147107 -0.554203 0 126 0.0610363 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.147087 -0.55032 0 127 0.0613655 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.147068 -0.546437 0 128 0.0616945 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.147049 -0.542554 0 129 0.0620234 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.147029 -0.538671 0 130 0.0623522 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.14701 -0.534788 0 131 0.0626809 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.14699 -0.530905 0 132 0.0630094 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.146971 -0.527022 0 133 0.0633379 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.146951 -0.523139 0 134 0.0636662 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.146932 -0.519256 0 135 0.0639945 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.146913 -0.515373 0 136 0.0643226 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.146893 -0.51149 0 137 0.0646506 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.146874 -0.507607 0 138 0.0649785 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.146854 -0.503724 0 139 0.0653063 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.138339 -0.517439 0 140 0.0704405 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.138323 -0.513633 0 141 0.0707888 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.138306 -0.509826 0 142 0.0711371 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.138289 -0.50602 0 143 0.0714852 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.138273 -0.502214 0 144 0.0718332 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.138256 -0.498408 0 145 0.0721811 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.138239 -0.494602 0 146 0.0725289 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.138223 -0.490796 0 147 0.0728766 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.138206 -0.48699 0 148 0.0732242 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.138189 -0.483184 0 149 0.0735716 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.138173 -0.479378 0 150 0.073919 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.138156 -0.475572 0 151 0.0742662 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.138139 -0.471765 0 152 0.0746133 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.138123 -0.467959 0 153 0.0749603 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.138106 -0.464153 0 154 0.0753072 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.138089 -0.460347 0 155 0.075654 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.138073 -0.456541 0 156 0.0760007 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.138056 -0.452735 0 157 0.0763472 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.138039 -0.448929 0 158 0.0766936 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.138023 -0.445123 0 159 0.07704 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.138006 -0.441317 0 160 0.0773862 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137989 -0.437511 0 161 0.0777323 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137973 -0.433705 0 162 0.0780783 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137956 -0.429898 0 163 0.0784242 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137939 -0.426092 0 164 0.0787699 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137923 -0.422286 0 165 0.0791156 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137906 -0.41848 0 166 0.0794611 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137889 -0.414674 0 167 0.0798066 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137873 -0.410868 0 168 0.0801519 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137856 -0.407062 0 169 0.0804971 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137839 -0.403256 0 170 0.0808422 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137823 -0.39945 0 171 0.0811872 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137806 -0.395644 0 172 0.081532 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137789 -0.391837 0 173 0.0818768 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137773 -0.388031 0 174 0.0822214 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137756 -0.384225 0 175 0.082566 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137739 -0.380419 0 176 0.0829104 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137723 -0.376613 0 177 0.0832547 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137706 -0.372807 0 178 0.0835989 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137689 -0.369001 0 179 0.083943 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137673 -0.365195 0 180 0.0842869 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137656 -0.361389 0 181 0.0846308 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137639 -0.357583 0 182 0.0849745 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137623 -0.353776 0 183 0.0853181 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137606 -0.34997 0 184 0.0856617 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137589 -0.346164 0 185 0.0860051 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137573 -0.342358 0 186 0.0863484 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137556 -0.338552 0 187 0.0866915 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137539 -0.334746 0 188 0.0870346 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 -
45 -0.137523 -0.33094 0 189 0.0873776 "{1, 2, 7, 8, 18, 33}" Color 1 TrackId TrackColor 0 2 0
46 -0.255787 -0.939994 0 129 0.0398413 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.956784 0 130 0.0405738 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.95507 0 131 0.0407686 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.953357 0 132 0.0409634 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.951643 0 133 0.0411582 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.949929 0 134 0.041353 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.948216 0 135 0.0415478 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.946502 0 136 0.0417426 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.944789 0 137 0.0419374 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.943075 0 138 0.0421322 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.941361 0 139 0.042327 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.939648 0 140 0.0425218 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.937934 0 141 0.0427165 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.936221 0 142 0.0429113 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.934507 0 143 0.0431061 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.932793 0 144 0.0433009 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.93108 0 145 0.0434957 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.929366 0 146 0.0436905 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.927653 0 147 0.0438853 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.925939 0 148 0.0440801 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.924226 0 149 0.0442749 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.922512 0 150 0.0444697 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.920798 0 151 0.0446645 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.919085 0 152 0.0448593 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.917371 0 153 0.0450541 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.915658 0 154 0.0452489 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.913944 0 155 0.0454436 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.91223 0 156 0.0456384 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.910517 0 157 0.0458332 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.908803 0 158 0.046028 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.90709 0 159 0.0462228 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.905376 0 160 0.0464176 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.903662 0 161 0.0466124 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.901949 0 162 0.0468072 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.900235 0 163 0.047002 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.898522 0 164 0.0471968 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.896808 0 165 0.0473916 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.895095 0 166 0.0475864 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.893381 0 167 0.0477812 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.891667 0 168 0.047976 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.889954 0 169 0.0481707 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.88824 0 170 0.0483655 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.886527 0 171 0.0485603 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.884813 0 172 0.0487551 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.883099 0 173 0.0489499 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.881386 0 174 0.0491447 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.879672 0 175 0.0493395 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.877959 0 176 0.0495343 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242042 -0.876245 0 177 0.0497291 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.874531 0 178 0.0499239 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.872818 0 179 0.0501187 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.871104 0 180 0.0503135 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.869391 0 181 0.0505083 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.867677 0 182 0.0507031 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.865964 0 183 0.0508978 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.86425 0 184 0.0510926 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.862536 0 185 0.0512874 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.860823 0 186 0.0514822 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.859109 0 187 0.051677 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.857396 0 188 0.0518718 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.855682 0 189 0.0520666 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.853968 0 190 0.0522614 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.852255 0 191 0.0524562 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.850541 0 192 0.052651 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.848828 0 193 0.0528458 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.847114 0 194 0.0530406 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.8454 0 195 0.0532353 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.843687 0 196 0.0534301 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.841973 0 197 0.0536249 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.84026 0 198 0.0538197 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.838546 0 199 0.0540145 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.836833 0 200 0.0542093 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.835119 0 201 0.0544041 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.833405 0 202 0.0545989 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.831692 0 203 0.0547937 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.829978 0 204 0.0549885 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.242041 -0.828265 0 205 0.0551833 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.225898 -0.825497 0 206 0.0573458 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.225898 -0.823771 0 207 0.0575478 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 -
46 -0.225898 -0.822044 0 208 0.0577498 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 1 1
47 -0.297014 -1.16731 0 129 0.0584382 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 0 -
47 -0.297014 -1.1666 0 130 0.0586981 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 0 -
47 -0.297014 -1.16589 0 131 0.0589579 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 0 -
47 -0.297014 -1.16518 0 132 0.0592178 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 0 -
47 -0.297014 -1.16447 0 133 0.0594777 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 0 -
47 -0.297014 -1.16376 0 134 0.0597376 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 0 -
47 -0.297014 -1.16305 0 135 0.0599975 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 0 -
47 -0.297014 -1.16234 0 136 0.0602574 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 0 -
47 -0.297014 -1.16163 0 137 0.0605172 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 0 -
47 -0.297014 -1.16092 0 138 0.0607771 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 0 -
47 -0.297014 -1.16021 0 139 0.061037 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 0 -
47 -0.297014 -1.1595 0 140 0.0612969 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 0 -
47 -0.297014 -1.15879 0 141 0.0615568 "{1, 2, 7, 8, 19, 31}" Color 1 TrackId TrackColor 0 0 -
